"SITEID","Date","LATITUDE","LONGITUDE","STATE","EASTING","NORTHING","UTMZONE","DUPLICATE.CODE","DUPLICATE.SITEID","SAMPLEID","GRAIN.SIZE","DEPTH","Type","Ag.AR","Al.AR","As.AR","Au.AR","B.AR","Ba.AR","Be.AR","Bi.AR","Ca.AR","Cd.AR","Ce.AR","Co.AR","Cr.AR","Cs.AR","Cu.AR","Dy.AR","Er.AR","Eu.AR","Fe.AR","Ga.AR","Gd.AR","Ge.AR","Hf.AR","Hg.AR","Ho.AR","In.AR","K.AR","La.AR","Li.AR","Lu.AR","Mg.AR","Mn.AR","Mo.AR","Na.AR","Nb.AR","Nd.AR","Ni.AR","Pb.AR","Pr.AR","Rb.AR","Sb.AR","Sc.AR","Se.AR","Sm.AR","Sn.AR","Sr.AR","Ta.AR","Tb.AR","Te.AR","Th.AR","Tl.AR","Tm.AR","U.AR","V.AR","W.AR","Y.AR","Zn.AR","Zr.AR","Au.FA","Pd.FA","Pt.FA","Ag.ICP","As.ICP","Ba.ICP","Be.ICP","Bi.ICP","Cd.ICP","Ce.ICP","Co.ICP","Cr.ICP","Cs.ICP","Cu.ICP","Dy.ICP","Er.ICP","Eu.ICP","Ga.ICP","Gd.ICP","Ge.ICP","Hf.ICP","Ho.ICP","La.ICP","Lu.ICP","Mo.ICP","Nb.ICP","Nd.ICP","Ni.ICP","Pb.ICP","Pr.ICP","Rb.ICP","Sb.ICP","Sc.ICP","Sm.ICP","Sn.ICP","Sr.ICP","Ta.ICP","Tb.ICP","Th.ICP","U.ICP","V.ICP","W.ICP","Y.ICP","Yb.ICP","Zn.ICP","Zr.ICP","F.ISE","Al.XRF","Ca.XRF","Cl.XRF","FeT.XRF","K.XRF","Mg.XRF","Mn.XRF","Na.XRF","P.XRF","S.XRF","Si.XRF","Ti.XRF","LOI.Cal","pH","EC"
2007191347,"25/02/08",-24.7735,120.1843,"WA",7257198.698,215274.9884,51,NA,NA,"2007191347001 Coarse","lt.2.mm","TOS","TOS.lt.2.mm",0.001,2500,2.7,8e-04,0.5,25.4,0.2,0.15,50,0.01,10.2,2.3,66,0.26,5.36,0.5,0.3,0.2,17400,2.42,0.7,0.05,0.1,0.04,0.1,0.01,400,5.4,0.6,0.05,200,138,0.31,30,0.2,4.05,4.4,3.07,1.1,4.3,0.13,3,0.18,0.9,0.45,1.2,0.025,0.05,0.03,2.7,0.03,0.05,0.2,52,0.05,2.14,7.3,4.5,0.001,NA,NA,NA,6,319.9,NA,0.21,NA,16.42,5.4,109.6,1.21,14.4,1.15,0.74,0.292,6.2,1.32,0.5,4.03,0.25,9.41,0.11,0.7,4.7,7.32,12.1,8.79,1.87,18.8,1.4,4.3,1.57,0.6,15.7,1.01,0.15,5.44,0.88,86.3,0.6,8.1,0.88,19.8,161.3,60,21066,400,27,36998,3246,537,209,334,249,138,408741,2355,21813,6.456666667,9.916666667
2007191348,"04/04/08",-28.3467,125.39,"WA",6862070.09,734272.0023,51,"Duplicate.2",2007190218,"2007191348001 Coarse","lt.2.mm","TOS","TOS.lt.2.mm",0.006,5600,1.8,5e-04,0.5,4.1,0.2,0.14,50,0.01,13.3,0.9,63.8,0.45,5.77,0.7,0.3,0.2,21100,3.77,1,0.05,0.05,0.02,0.1,0.02,600,6.2,1.8,0.05,100,66,0.28,30,0.2,6.27,2.9,6.26,1.6,5.7,0.1,3.7,0.14,1.1,0.62,1.5,0.025,0.05,0.01,4.1,0.04,0.05,0.3,41,0.05,3.88,0.05,5,0.001,0.001,NA,NA,3,53.4,NA,0.23,NA,19.37,3.1,83.1,1.77,12.2,1.83,1.04,0.335,11.9,1.52,0.5,6.58,0.35,10.72,0.18,0.8,6.5,8.08,16.8,10.09,2.23,23.3,NA,7.2,1.67,1.1,13.3,0.56,0.31,7.76,1.09,58.2,0.8,10.2,1.21,15.6,254.7,220,38877,400,17,26612,2150,368,70,148,196,61,398529,2535,26707,4.645,10.86
2007191352,"01/03/08",-26.2959,122.3174,"WA",7091366.609,431858.0459,51,NA,NA,"2007191352001 Coarse","lt.2.mm","TOS","TOS.lt.2.mm",0.01,4000,2.6,1e-04,2,413,0.5,0.14,200,0.02,20.4,3.1,51.3,0.65,5.8,1,0.4,0.4,23200,2.71,1.6,0.05,0.05,0.02,0.2,0.01,1100,11.6,2.7,0.05,700,357,0.09,60,0.05,12.4,4.7,4.55,3.3,5.5,0.15,2.2,0.15,2.3,0.37,17.4,0.025,0.05,0.07,3.5,0.04,0.05,0.4,39,0.05,4.99,3.7,5.1,0.001,0.001,NA,NA,3.1,1327,NA,0.22,NA,29.66,4.6,73.4,1.55,9.7,2.21,1.1,0.588,8.2,2.45,0.4,6.97,0.4,16.81,0.17,0.4,4.9,15.93,10.9,8.9,4.34,23,NA,5.2,3.14,0.6,49.7,0.42,0.4,6.81,1.25,48.1,0.8,11.7,1.2,18.2,284.6,180,18536,622,37,28731,3935,1387,372,534,236,351,420015,1816,11815,6.445,24.2
2007191353,"13/11/07",-30.6985,115.5852,"WA",6602956.909,364504.8984,50,NA,NA,"2007191353001 Coarse","lt.2.mm","TOS","TOS.lt.2.mm",0.009,2500,0.2,5e-05,3,18.6,0.05,0.03,1100,0.08,8.62,0.5,10.8,0.37,1.98,0.2,0.05,0.05,5600,1.1,0.4,0.05,0.05,0.005,0.05,0.01,600,4.4,1,0.05,400,22,0.005,240,0.05,2.93,0.8,2.34,0.8,6.6,0.03,0.9,0.02,0.5,0.14,15,0.025,0.05,0.01,1.3,0.01,0.05,0.3,9,0.05,1.28,0.05,0.6,0.001,0.001,NA,NA,1.2,172.9,NA,0.07,0.18,25.18,1.2,29.2,0.62,3,1.6,0.94,0.192,5.9,1.36,0.3,13.59,0.31,13.15,0.19,0.5,6.9,8.78,4.9,6.47,2.64,22.3,NA,4.6,1.54,0.5,31.8,0.52,0.25,7.05,1.41,18.9,0.5,9.2,1.15,7,564.8,160,10867,1437,219,8819,4225,627,19.5,527,271,307,404539,2307,86845,4.97,130.25
2007191357,"05/03/08",-26.4546,114.1635,"WA",7070849.885,217161.0147,50,NA,NA,"2007191357001 Coarse","lt.2.mm","TOS","TOS.lt.2.mm",0.007,10700,4.5,5e-05,0.5,33,0.7,0.24,1600,0.07,45.6,9.3,71.6,0.61,18.3,2.3,1.1,0.7,34100,5.8,2.9,0.05,0.05,0.02,0.4,0.03,4700,20.1,5.9,0.1,1600,587,0.48,290,0.2,19.5,13.9,12.9,5.2,18.2,0.21,6.2,0.11,3.8,1.42,27.7,0.025,0.3,0.12,8.7,0.16,0.2,0.3,59,0.05,13.4,16.3,5.5,0.001,0.001,5e-04,NA,7.4,136.4,2,0.66,0.12,55.11,13.5,103.7,4.62,26.5,3.69,2.03,0.837,16.7,3.77,0.7,5.17,0.73,29.86,0.29,1,10.8,22.29,33.3,17.08,6.31,83.8,1.2,11.3,4.31,1.9,53.1,0.88,0.66,10.36,1.15,82.2,1.5,18.7,1.94,55.3,193.6,320,70413,1737,59,41649,9770,4504,573,801,436,104,337823,3398,53883,6.775,54.1
2007191363,"05/04/08",-29.5292,126.7038,"WA",6731182.738,277468.1018,52,NA,NA,"2007191363001 Coarse","lt.2.mm","TOS","TOS.lt.2.mm",0.001,7400,1.3,4e-04,1,26.8,0.3,0.11,30400,0.05,26.1,2.5,24.7,0.31,5.57,0.9,0.4,0.2,12100,2.41,1.2,0.05,0.05,0.005,0.1,0.01,3600,8.7,2.4,0.05,1800,186,0.22,90,0.2,7.08,6.5,4.82,1.9,7.3,0.08,2.3,0.06,1.4,0.68,69,0.025,0.05,0.04,2.7,0.06,0.05,0.1,21,0.05,4.84,9.5,1.6,0.002,0.001,NA,NA,1.8,196.3,NA,0.13,NA,22.7,3.3,40.9,1.38,7.4,1.89,1.02,0.343,6.9,1.56,0.4,6.06,0.35,10.75,0.16,0.5,4.7,8.22,10.8,9.13,2.26,38.5,NA,5.2,1.27,0.7,86.4,0.4,0.3,5.65,0.8,26.7,0.7,10.8,1.14,23.7,244.8,180,25391,24264,29,14450,8799,3232,186,542,218,110,387241,1822,47898,8.18,62.35
2007191366,"14/11/07",-29.8507,115.1536,"WA",6696327.318,321637.3416,50,NA,NA,"2007191366001 Coarse","lt.2.mm","TOS","TOS.lt.2.mm",0.012,2000,0.05,3e-04,0.5,27.5,0.05,0.01,300,0.02,7.68,0.8,9.5,0.12,13.6,0.3,0.2,0.05,2700,0.55,0.3,0.05,0.05,0.02,0.1,0.01,300,4.1,0.9,0.05,100,24,0.06,140,0.2,2.97,4,5.94,0.8,3,0.12,0.05,0.005,0.5,0.46,4,0.025,0.05,0.01,2.5,0.01,0.05,0.05,5,0.05,1.3,21,1.4,0.001,NA,NA,NA,0.8,233.3,NA,0.05,NA,20.91,1,24.1,0.25,2.9,0.845,0.572,0.1559,1.8,1.008,0.4,10.54,0.179,11.18,0.096,NA,10.3,8,6.7,7.72,2.19,19.3,NA,3.4,1.14,NA,15.3,0.59,0.14,7.07,0.86,14,0.5,5.5,0.705,6.6,416.5,60,9353,522,45,8267,4989,30,77,171,100,86,442801,3218,9822,5.56,22
2007191369,"04/05/08",-22.6659,115.679,"WA",7492861.255,364282.5072,50,NA,NA,"2007191369001 Coarse","lt.2.mm","TOS","TOS.lt.2.mm",0.022,8200,6.3,0.0023,0.5,53.1,0.5,0.2,3200,0.06,24.2,11.2,78.4,1.11,23.9,1.4,0.6,0.4,66800,5.16,1.9,0.05,0.2,0.01,0.3,0.03,1500,13.3,3.4,0.05,3600,384,0.65,40,0.2,11.5,26.5,9.5,3,12.3,0.65,5.1,0.14,2.3,0.66,13.2,0.025,0.2,0.04,4.7,0.09,0.05,0.6,83,0.05,6.36,37.1,9.2,0.002,0.002,0.0012,NA,9.5,286.9,1.6,0.29,NA,39.33,16,119.4,3.68,34.9,3.68,2.03,0.808,12.9,3.48,0.8,4.56,0.74,21.62,0.32,1,9.1,16.83,32.6,15,4.63,68.3,2.2,11.2,3.46,1.2,49.3,0.74,0.64,8.99,1.93,149,1.4,22.3,2.15,66.4,174.8,340,43826,7211,39,83669,12252,7863,519,3034,253,106,331592,5256,35561,7.185,34.75
2007191372,"16/01/08",-34.5196,115.9136,"WA",6179693.605,400286.1459,50,"Duplicate.1",2007191445,"2007191372001 Coarse","lt.2.mm","TOS","TOS.lt.2.mm",0.009,44400,0.05,0.0017,1,40.4,0.3,0.04,2700,0.03,30.1,4,65.4,0.45,108,1.5,0.7,0.7,61300,14.9,1.7,0.2,0.3,0.03,0.4,0.02,400,15.4,21.5,0.05,400,206,1.05,220,1,12.9,31.6,10.4,3.2,4.5,0.18,18.5,0.08,2.7,1.33,29.6,0.025,0.3,0.05,6.8,0.06,0.1,0.8,91,0.05,9.55,79.4,8.3,0.001,0.001,5e-04,NA,3.2,221.7,NA,0.08,NA,46.74,5.5,69.3,0.62,14.6,2.303,1.276,0.7717,14.9,2.937,0.57,19.21,0.433,23.15,0.183,1.4,18.5,19.65,26.4,15.83,5.01,13.6,NA,15.9,3.883,0.3,53.5,1.06,0.437,13.74,2.81,124.6,0.8,12.3,1.382,20.5,744.5,80,61478,2373,76,56665,4117,392,333,720,196,245,307035,12879,112467,6.52,89.2
2007191377,"04/03/08",-25.7416,115.1237,"WA",7151593.101,311794.2814,50,NA,NA,"2007191377001 Coarse","lt.2.mm","TOS","TOS.lt.2.mm",0.008,5200,6.6,0.001,0.5,65.3,0.7,0.1,1900,0.18,31.1,5.8,35.5,0.42,13,1.6,0.7,0.5,23700,3.09,1.8,0.05,0.1,0.04,0.5,0.01,1800,14.8,12.6,0.05,1700,189,0.52,180,0.4,12.8,12.7,6.31,3.2,10.8,0.21,3.5,0.18,2.3,0.99,16.8,0.025,0.3,0.01,6.9,0.09,0.1,0.8,40,0.05,6.22,25.6,6.4,0.001,0.001,8e-04,NA,6.5,614,2,0.2,NA,53.16,7.2,57.4,2.11,11.6,3.255,2.054,0.7981,11.6,3.427,0.51,11.28,0.67,27.15,0.309,0.4,13.3,22.02,16.3,20.67,5.77,83.7,NA,7.8,4.499,0.6,80.1,0.76,0.55,13.35,2.77,69.8,1.4,21.3,2.185,32.9,422.8,180,51607,2451,36,25004,19565,2840,240,3005,323,161,362399,3314,48215,7.28,33.1
2007191382,"12/05/08",-26.9856,116.2222,"WA",7014921.963,422819.195,50,"Duplicate.1",2007191509,"2007191382001 Coarse","lt.2.mm","TOS","TOS.lt.2.mm",0.002,16000,3.3,7e-04,4,74.1,0.9,0.19,1700,0.05,59.9,9,70,1.34,24.8,2.1,1,0.6,35000,7.93,3.3,0.05,0.1,0.01,0.4,0.03,9000,30.2,5.2,0.05,4000,613,0.48,250,0.2,23.4,20.1,13.9,6.5,43.7,9.15,7.9,0.05,4.1,1.19,18.1,0.025,0.3,0.04,14.5,0.22,0.1,7.4,51,0.05,9.96,27,7.3,0.001,0.002,8e-04,NA,3.9,560.5,1.8,0.27,0.11,68.87,12.4,99,3.33,32.9,3.47,1.99,0.802,21.3,3.85,0.5,5.96,0.73,38.58,0.28,1,11.6,24.56,37.6,25.28,7.22,136.2,NA,12.2,4.53,1.9,49.4,0.91,0.67,21.35,10.1,74.8,1.2,21,2.1,62.2,217.5,300,85672,2094,51,41377,25086,6368,612,1973,375,95,298374,3620,85869,6.985,17.945
2007191384,"29/03/08",-24.5182,114.014,"WA",7285125.713,197428.8261,50,NA,NA,"2007191384001 Coarse","lt.2.mm","TOS","TOS.lt.2.mm",0.001,3700,1.7,0.0073,0.5,15.6,0.4,0.13,50,0.04,35.3,4.3,30.2,0.41,8.11,1,0.5,0.3,16500,2.01,1.9,0.05,0.05,0.005,0.2,0.01,1300,16.8,2.8,0.05,700,339,0.25,90,0.2,14.1,5.7,4.96,3.8,8.6,0.1,2.4,0.05,2.5,0.5,8.4,0.025,0.1,0.07,6.6,0.06,0.05,0.5,28,0.05,4.53,4.1,3.8,0.001,0.001,8e-04,NA,1.7,439.3,NA,0.18,0.17,43.4,5.2,44.3,1.34,10.7,2.59,1.69,0.549,10,2.73,0.4,9.61,0.56,21.94,0.25,0.6,7.6,16.53,13,15.6,4.69,61.4,NA,5.8,3.34,1,63,0.64,0.51,11.01,1.81,38.6,0.8,17.6,1.9,20.1,380.3,160,35505,2573,18,17583,15456,1049,325,5030,279,51,394224,2469,27805,7.515,8.72
2007191392,"02/03/08",-25.026,115.8642,"WA",7231692.775,385406.0288,50,NA,NA,"2007191392001 Coarse","lt.2.mm","TOS","TOS.lt.2.mm",0.005,6400,1.1,6e-04,0.5,76.8,0.4,0.22,1200,0.005,55.6,3.9,30.7,1.11,9.25,1.6,0.6,0.6,15600,3.14,2.5,0.05,0.05,0.01,0.3,0.01,2200,32.9,3.4,0.05,2500,197,0.36,50,0.3,19.6,7.9,6.54,5.4,27.8,0.04,3.7,0.07,3.6,0.61,10.8,0.025,0.3,0.03,9.5,0.13,0.05,1.6,40,0.2,6.26,15.4,3.5,0.001,0.001,6e-04,NA,3.2,439.2,1.8,0.35,NA,67.43,7.1,64.2,2.67,14,3.43,2.12,0.852,11.6,4.4,0.5,10.98,0.71,33.99,0.26,0.6,11.6,28.08,23.5,19.8,7.39,75.4,1,8.9,5.48,1.6,75.1,1.02,0.61,18.5,3.39,67.7,1.3,23.3,2.28,33.1,434.8,300,55418,5982,58,31445,14610,4535,410,7530,288,101,355079,4105,38155,6.93,20.075
2007191394,"14/06/08",-17.3689,123.1859,"WA",8079625.099,519748.7055,51,NA,NA,"2007191394001 Coarse","lt.2.mm","TOS","TOS.lt.2.mm",0.006,1400,0.2,6e-04,0.5,15.8,0.05,0.05,500,0.005,16,1.7,10,0.22,2.07,0.6,0.3,0.2,3500,0.9,0.8,0.05,0.05,0.02,0.1,0.01,200,8.1,0.4,0.05,50,101,0.1,10,0.05,5.95,2,2.65,1.6,3.9,0.01,1.3,0.02,1.1,0.34,5.7,0.025,0.1,0.03,2.1,0.01,0.05,0.2,11,0.05,2.43,15.7,0.4,0.001,NA,NA,NA,2.4,122.8,NA,0.11,NA,25.96,2.9,29.2,0.8,1.5,2.06,1.48,0.296,2.4,2.1,0.4,15.61,0.46,12.78,0.23,NA,8.1,10.91,6.4,7.35,2.81,20.1,NA,4,2.32,0.6,15.1,0.54,0.25,7.67,1.44,22.6,0.7,16,1.87,3.9,644.5,60,12412,586,27,9050,3594,181,139,267,109,69,440450,2631,9853,5.94,8.07
2007191408,"30/03/08",-24.6404,113.8452,"WA",7271886.167,788016.0518,49,NA,NA,"2007191408001 Coarse","lt.2.mm","TOS","TOS.lt.2.mm",0.024,8900,2.5,5e-04,0.5,81.2,0.3,0.16,6300,0.01,46.9,4.9,24.2,1.04,10.3,1.5,0.6,0.5,13600,3.25,2.2,0.05,0.05,0.02,0.3,0.01,2200,25.4,3.6,0.05,2700,216,0.25,60,0.2,15.4,9,6.19,4.3,21.8,0.04,3.7,0.07,3,0.61,24.5,0.025,0.3,0.07,6.5,0.14,0.05,0.8,39,0.1,6.28,65.5,1.3,0.001,0.001,7e-04,NA,3.4,447.9,2,0.23,NA,45.34,7.2,43.4,2.18,14.7,2.29,1.4,0.685,9.7,2.92,0.6,5.36,0.47,22.87,0.17,0.6,7.8,17.78,19.4,17.95,4.87,69.7,NA,6.2,3.4,1.1,77.7,0.58,0.41,11.63,1.63,60.3,0.8,15.2,1.37,28.4,206,300,48420,8055,37,24514,15066,4420,318,6195,375,95,369050,2469,32852,8.37,71
2007191409,"01/04/08",-28.0877,123.3583,"WA",6893030.768,535200.5258,51,NA,NA,"2007191409001 Coarse","lt.2.mm","TOS","TOS.lt.2.mm",0.009,18000,2.4,7e-04,2,66.2,0.4,0.2,4500,0.03,41.1,4.9,58.9,0.89,14.5,1.7,0.7,0.6,26200,5.69,2.1,0.05,0.2,0.01,0.3,0.02,2900,22.6,4.1,0.05,12800,336,0.39,50,0.1,14.9,13.4,7.24,3.9,22.7,0.11,6.7,0.1,2.7,0.81,43.6,0.025,0.3,0.02,6.4,0.09,0.1,2.9,57,0.05,7.24,24.4,6,0.001,0.001,NA,NA,3.5,300,1.8,0.23,NA,33.21,7.8,78.7,2.48,20,1.88,1.24,0.643,12.8,2.41,0.6,5.35,0.42,16.87,0.18,0.5,7.2,13.49,23.8,14.36,3.71,73.7,NA,7.4,2.72,0.7,68.6,0.49,0.31,8.99,3.37,61.3,0.6,13.9,1.36,41.9,215.8,460,54735,4081,34,30375,12900,14641,426,942,166,118,341515,3116,68964,7.95,74.3
2007191413,"26/03/08",-29.3562,121.8772,"WA",6752025.866,391012.7469,51,"Duplicate.2",2007190161,"2007191413001 Coarse","lt.2.mm","TOS","TOS.lt.2.mm",0.011,21300,4.6,0.0043,7,32.3,0.6,0.17,138000,0.04,25.1,8.4,88.3,0.88,22.8,1.4,0.7,0.5,39200,5.88,1.6,0.05,0.3,0.01,0.3,0.02,3400,12.1,5.4,0.05,34700,1050,1.02,160,0.05,9.48,25.4,5.99,2.4,14.8,0.1,10.9,0.53,2,0.66,148,0.025,0.2,0.05,4.3,0.07,0.05,7,93,0.05,6.16,44,11.6,0.004,0.001,0.002,NA,6,180.7,NA,0.17,NA,24.56,12.1,125.1,1.8,26.8,1.55,0.95,0.516,12.5,1.93,0.4,2.08,0.32,12.77,0.13,1.3,4.4,10.15,35.8,9.54,2.81,29.4,NA,8.4,2.47,0.7,150.5,0.31,0.25,5.59,6.51,100.3,0.5,10.7,0.97,46.4,77.4,360,48468,81554,64,36453,6043,30946,728,1306,292,54333,178374,2547,239587,7.3,1848
2007191415,"05/05/08",-21.9799,115.0332,"WA",7568092.938,296927.7402,50,NA,NA,"2007191415001 Coarse","lt.2.mm","TOS","TOS.lt.2.mm",0.014,4500,3.3,0.0023,0.5,25.6,0.5,0.16,400,0.02,16,5.3,62.2,0.8,11,0.7,0.3,0.2,37500,3.07,1,0.05,0.2,0.005,0.1,0.01,1400,8.3,2.7,0.05,1200,261,0.36,90,0.2,6.82,12.8,5.76,1.8,9.5,0.53,3.1,0.08,1.3,0.5,8.4,0.025,0.05,0.04,3.6,0.06,0.05,0.4,59,0.05,2.94,10.9,6.9,0.001,0.001,7e-04,NA,3.5,219.1,NA,0.2,NA,23.03,6.2,70.2,2.08,15.1,1.76,1.07,0.37,9.9,1.71,0.5,3.49,0.37,12.62,0.17,0.5,5.8,9.33,16.8,10.1,2.65,49.9,1.6,5.4,1.69,0.9,27.4,0.52,0.3,6.5,1.27,73.8,0.8,11.2,1.22,23.8,136.6,240,24380,1565,42,36306,9978,1749,248,1565,249,55,401838,2919,16951,6.2025,5.3325
2007191419,"01/03/08",-24.0245,115.6742,"WA",7342425.785,365168.8994,50,NA,NA,"2007191419001 Coarse","lt.2.mm","TOS","TOS.lt.2.mm",0.011,7600,1.9,9e-04,2,52.2,0.6,0.16,1800,0.02,39.1,8.1,43.5,0.93,17.3,1.6,0.6,0.5,30200,3.49,2.6,0.05,0.1,0.005,0.3,0.01,2600,21.2,4.6,0.05,2700,369,0.43,70,0.4,17.4,15.3,8.24,4.9,22.7,0.17,3.2,0.1,3.1,0.49,16,0.025,0.2,0.06,7.1,0.14,0.05,0.8,67,0.1,6.53,17.9,4.8,0.001,0.001,6e-04,NA,2.8,405.3,1.9,0.27,0.16,84.13,8.9,59.2,3.21,19.4,5,2.79,0.997,14,5.14,0.6,11.92,1.02,44.42,0.43,0.7,18.6,34.17,17.6,19.05,9.8,89.8,NA,10.5,6.94,1.6,91.1,1.13,0.92,22.77,3.1,105.2,1.4,29.3,3.02,40.6,472.7,360,50458,6339,54,36963,17283,5258,558,6863,349,77,351840,6478,38209,6.945,37.925
2007191436,"07/06/08",-20.8578,120.6889,"WA",7691862.491,259534.3568,51,"Duplicate.2",2007190349,"2007191436001 Coarse","lt.2.mm","TOS","TOS.lt.2.mm",0.001,12900,6.5,4e-04,0.5,40.1,0.7,0.13,2900,0.04,18.1,15.5,89.9,0.96,34.3,1.1,0.5,0.3,35200,4.97,1.3,0.05,0.1,0.02,0.2,0.01,1700,9.4,15.1,0.05,5100,343,0.4,160,0.2,8.02,56.4,7.58,2,11.3,0.77,5.7,0.12,1.5,0.67,13.3,0.025,0.2,0.03,3.3,0.1,0.05,0.6,54,0.05,4.87,46.3,6.9,0.002,0.001,0.0013,NA,7.8,369.6,1.4,0.28,0.1,37.29,18,175.1,3.37,35.7,3.589,2.15,0.5891,13.7,3.128,0.45,8.36,0.5,20.6,0.087,0.6,10.6,16.28,61.6,12.21,4.12,87.8,NA,10.5,3.478,0.8,93.6,0.68,0.256,8.32,1.91,90.6,1.1,23.9,2.357,50.4,327.4,180,54730,5989,28,39138,15805,7996,449,9533,205,38,347030,4722,34990,7.23,7.48
2007191438,"20/02/08",-29.8709,117.7147,"WA",6695305.427,569021.1161,50,NA,NA,"2007191438001 Coarse","lt.2.mm","TOS","TOS.lt.2.mm",0.001,6900,0.8,0.0021,1,17.3,0.3,0.06,1900,0.04,12.7,1.5,37.2,0.44,4.62,0.4,0.2,0.1,9300,2.21,0.6,0.05,0.05,0.02,0.05,0.01,1100,7.7,5.5,0.05,2800,77,0.21,200,0.2,5.41,5.2,4.34,1.5,9.6,0.5,2,0.06,0.9,0.33,7,0.025,0.05,0.01,5.8,0.04,0.05,1.2,18,0.05,2.28,14.9,2.1,0.001,NA,NA,NA,1.1,234.5,NA,0.12,NA,15.86,1.7,46.6,1.11,5.5,0.858,0.467,0.1354,4.2,0.811,0.34,2.03,0.116,10.33,0.039,1,3.9,6.29,9.3,8.53,1.78,48.2,NA,2.8,0.797,0.5,22,0.34,0.108,7.46,1.91,19.3,0.5,5.5,0.482,12.8,78,80,21627,1651,42,12519,6574,3093,93,608,148,224,420889,989,22021,8.09,234
2007191440,"23/02/08",-27.198,119.9537,"WA",6988184.769,792612.8821,50,"Duplicate.2",2007190827,"2007191440001 Coarse","lt.2.mm","TOS","TOS.lt.2.mm",0.001,10400,2,7e-04,0.5,29.7,0.6,0.15,1600,0.06,17.4,4,56.4,0.69,12.1,1,0.5,0.3,20400,4.01,1.5,0.05,0.1,0.02,0.2,0.01,2600,8.5,4.8,0.05,1800,225,0.76,250,0.1,8.02,10.7,8.54,2.1,23.7,0.16,4.1,0.11,1.5,0.63,10.2,0.025,0.2,0.05,5.8,0.08,0.05,5.5,30,0.05,4.93,25.9,5.9,0.001,NA,NA,NA,2.3,315.7,NA,0.21,0.11,28.34,5.1,68.7,1.92,10.8,1.944,1.091,0.4449,9.5,1.875,0.45,4.58,0.342,15.93,0.145,1.3,7.1,11.91,18.8,14.59,3.14,73.2,NA,5.7,2.118,1,41.3,0.54,0.301,10.22,6.67,35.8,0.8,12,1.164,28.4,168.2,100,41931,1194,45,21283,10866,2062,248,727,192,72,390148,2397,31253,9.74,45.2
2007191441,"24/02/08",-28.2668,117.3884,"WA",6873181.104,538094.1591,50,"Duplicate.2",2007190896,"2007191441001 Coarse","lt.2.mm","TOS","TOS.lt.2.mm",0.003,29400,2.8,8e-04,0.5,25.9,0.8,0.25,800,0.05,33,9.7,95.7,1.52,25.3,1.7,0.9,0.6,37100,9.41,2.6,0.05,0.05,0.03,0.3,0.02,1700,16.5,13,0.05,900,336,1.49,320,0.1,15.8,24.7,15.5,4,20.1,0.16,10.5,0.23,3.1,0.65,11,0.025,0.3,0.04,11.4,0.15,0.05,3.2,68,0.05,8.23,30.8,3.4,0.002,0.001,8e-04,NA,4.2,530.7,1.6,0.32,NA,51.76,9.7,112.9,2.89,24.4,2.9,1.653,0.8108,16.4,3.049,0.54,5.6,0.528,30.88,0.226,2.8,10.7,21.63,30.4,23.29,5.89,84.5,0.9,9.9,4.014,1.7,65.2,0.77,0.505,17.28,4.63,75.9,1.2,16.8,1.644,43.2,213.5,140,71588,965,44,34271,14261,1134,372,1847,415,99,343693,3901,48975,6.62,56.9
2007191445,"16/01/08",-34.5201,115.9127,"WA",6179637.269,400204.1334,50,"Duplicate.2",2007191372,"2007191445001 Coarse","lt.2.mm","TOS","TOS.lt.2.mm",0.001,12600,0.05,5e-05,0.5,17.4,0.2,0.01,1000,0.02,33.1,3.9,18.2,0.3,4.12,0.8,0.2,0.2,9400,3.71,1.9,0.05,0.05,0.02,0.05,0.01,200,16,9.6,0.05,300,122,0.27,160,0.3,14.2,16,6.4,3.6,1.7,0.03,1.8,0.02,2.6,0.29,7.1,0.025,0.1,0.01,8.6,0.02,0.05,0.9,16,0.05,3.11,4.2,0.7,0.002,NA,NA,NA,NA,248.1,NA,NA,NA,71.09,4,30.7,0.3,4.9,2.1,0.857,0.2669,6,3.223,0.28,16.89,0.252,35.27,0.052,0.7,9.2,27.66,15,9.8,7.36,14.1,NA,5.1,4.829,NA,48,0.44,0.348,19.53,2.48,31.1,0.6,10.5,0.926,11.4,657.1,140,26767,2294,84,14289,5852,428,209,2574,179,135,403782,5663,39572,6.17,36.3
2007191448,"13/06/08",-16.9639,122.7748,"WA",8124424.772,476024.3471,51,NA,NA,"2007191448001 Coarse","lt.2.mm","TOS","TOS.lt.2.mm",0.001,4000,0.5,0.001,0.5,43.1,0.2,0.03,400,0.05,7.62,1.5,13.5,0.64,1.87,0.4,0.1,0.05,5200,1.17,0.5,0.05,0.05,0.01,0.05,0.01,200,3.9,1.5,0.05,200,42,0.005,200,0.05,2.83,1.7,2.6,0.8,6.5,0.04,0.6,0.02,0.6,0.23,4.5,0.025,0.05,0.01,2.3,0.04,0.05,0.2,13,0.05,1.44,10.3,0.7,0.001,NA,NA,NA,0.8,75.2,NA,NA,NA,8.82,1.5,25.6,0.71,2.1,0.891,0.603,NA,1.7,0.706,0.4,9.07,0.092,4.66,0.04,0.3,3.9,3.82,9,1.83,0.9,8.4,NA,3,0.617,1.2,5.8,0.17,NA,3.28,0.68,18.2,0.5,6.9,0.832,1.4,345.8,80,6897,379,33,8652,506,30,54,37,100,41,453920,1348,0,5.72,6.9
